impressionId,impressionTimestamp,userId,userType,clickedItem,clickedFeedPosition,impressions,historySize,history
2cbd34e4-e79e-417d-9592-b2461abf0b50,1657072661036,308409223660391104,Non-Logged,9223031724623632941,2,"9223031724623633950-0,9223031724623632941-1,9223031724623630951-0,9223031724623633481-0,9223031724623633028-0,9223031724623632993-0,9223031724623633041-0,9223031724623634913-0,9223031724623634939-0,9223031724623631863-0",50,"9223031724623608143,9223031724623613882,9223031724623613795,9223031724623613195,9223031724623613709,9223031724623616330,9223031724623617450,9223031724623616870,9223031724623617178,9223031724623606645,9223031724623619062,9223031724623618824,9223031724623617952,9223031724623615721,9223031724623618902,9223031724623618575,9223031724623618875,9223031724623619778,9223031724623620608,9223031724623619618,9223031724623619632,9223031724623622720,9223031724623622543,9223031724623620445,9223031724623622775,9223031724623622760,9223031724623622812,9223031724623622735,9223031724623623912,9223031724623623658,9223031724623624451,9223031724623624261,9223031724623625145,9223031724623625665,9223031724623626928,9223031724623624954,9223031724623625753,9223031724623627790,9223031724623625047,9223031724623628490,9223031724623631434,9223031724623629824,9223031724623631186,9223031724623631454,9223031724623631375,9223031724623631562,9223031724623632152,9223031724623632315,9223031724623632121,9223031724623634396"
45ac9f7e-8366-4d03-8919-6a402e963cb2,1657072804495,7c54ed80-14d7-4b1a-b116-b12d06fa452e,Logged,9223031724623631863,8,"9223031724623634126-0,9223031724623633481-0,9223031724623633028-0,9223031724623634939-0,9223031724623629598-0,9223031724623632993-0,9223031724623633041-0,9223031724623631863-1,9223031724623633476-0,9223031724623635051-0",49,"9223031724623612109,9223031724623608403,9223031724623609690,9223031724623614711,9223031724623616245,9223031724623616377,9223031724623616870,9223031724623613709,9223031724623617952,9223031724623618824,9223031724623618869,9223031724623619062,9223031724623618875,9223031724623618766,9223031724623618565,9223031724623618939,9223031724623620819,9223031724623619170,9223031724623618575,9223031724623612237,9223031724623620608,9223031724623617670,9223031724623622543,9223031724623623912,9223031724623624449,9223031724623625665,9223031724623625621,9223031724623625145,9223031724623625682,9223031724623622812,9223031724623625060,9223031724623628429,9223031724623626686,9223031724623628802,9223031724623628490,9223031724623626978,9223031724623626549,9223031724623629990,9223031724623630454,9223031724623629778,9223031724623629531,9223031724623629198,9223031724623618856,9223031724623632121,9223031724623632315,9223031724623634396,9223031724623633950,9223031724623634913,9223031724623635123"
1ad02dc1-f536-453e-9908-20dc3cf4316f,1657072906746,23813948521461346898,Non-Logged,9223031724623634396,3,"9223031724623634126-0,9223031724623632121-0,9223031724623634396-1,9223031724623632941-0,9223031724623635123-0,9223031724623634913-0,9223031724623633481-0,9223031724623630951-0,9223031724623633028-0,9223031724623634939-0",43,"9223031724623612284,9223031724623606957,9223031724623609690,9223031724623609269,9223031724623609276,9223031724623608403,9223031724623607659,9223031724623611318,9223031724623608292,9223031724623544509,9223031724623613709,9223031724623613795,9223031724623614885,9223031724623614900,9223031724623617350,9223031724623614705,9223031724623617178,9223031724623607090,9223031724623614711,9223031724623615721,9223031724623613538,9223031724623617154,9223031724623617952,9223031724623618973,9223031724623619204,9223031724623617670,9223031724623622941,9223031724623623924,9223031724623618766,9223031724623622812,9223031724623624674,9223031724623623957,9223031724623619181,9223031724623623912,9223031724623625753,9223031724623625145,9223031724623626965,9223031724623625615,9223031724623626978,9223031724623632315,9223031724623633950,9223031724623632719,9223031724623632893"
99e88100-8a67-4455-9e60-690d894aaf64,1657073098473,8589817670994324812,Non-Logged,9223031724623634939,2,"9223031724623632121-0,9223031724623634939-1,9223031724623626978-0,9223031724623633041-0,9223031724623633476-0,9223031724623634913-0,9223031724623635051-0,9223031724623634186-0,9223031724623634707-0,9223031724623632781-0",41,"9223031724623613709,9223031724623616330,9223031724623613795,9223031724623617160,9223031724623618228,9223031724623618439,9223031724623617434,9223031724623617490,9223031724623619062,9223031724623618875,9223031724623618902,9223031724623619170,9223031724623617670,9223031724623618939,9223031724623622683,9223031724623623257,9223031724623620445,9223031724623622543,9223031724623620385,9223031724623626650,9223031724623625145,9223031724623626549,9223031724623624449,9223031724623629466,9223031724623629990,9223031724623628067,9223031724623626686,9223031724623631373,9223031724623631467,9223031724623632315,9223031724623632941,9223031724623633028,9223031724623630188,9223031724623631744,9223031724623633137,9223031724623633950,9223031724623635982,9223031724623635123,9223031724623632993,9223031724623634396,9223031724623632249"
6ccf8066-1ded-4c3f-ad82-5085f466241d,1657073162963,698ddd3a-4d6b-4fbe-9567-a4042d839ae7,Logged,9223031724623634707,10,"9223031724623632121-0,9223031724623634913-0,9223031724623632941-0,9223031724623633950-0,9223031724623633481-0,9223031724623634939-0,9223031724623634871-0,9223031724623633028-0,9223031724623634186-0,9223031724623634707-1",40,"9223031724623613709,9223031724623609198,9223031724623611684,9223031724623612237,9223031724623614711,9223031724623613171,9223031724623189733,9223031724623618819,9223031724623616330,9223031724623618565,9223031724623620585,9223031724623618875,9223031724623622420,9223031724623618824,9223031724623623836,9223031724623622735,9223031724623621022,9223031724623623930,9223031724623622720,9223031724623501752,9223031724623625753,9223031724623625145,9223031724623626978,9223031724623626928,9223031724623624675,9223031724623626686,9223031724623627790,9223031724623629531,9223031724623236307,9223031724623199703,9223031724623632315,9223031724623624866,9223031724623631197,9223031724623629824,9223031724623629198,9223031724623631744,9223031724623631456,9223031724623634396,9223031724623635123,9223031724623631863"
24d0c5f3-65e7-4ca5-a230-e8cfc4bdd4e2,1657073204822,c70a60f5-03f7-407a-b89a-ad93aeb631a3,Logged,9223031724623635123,3,"9223031724623634396-0,9223031724623634913-0,9223031724623635123-1,9223031724623633481-0,9223031724623634871-0,9223031724623633028-0,9223031724623634186-0,9223031724623635051-0,9223031724623634707-0,9223031724623633041-0",50,"9223031724623616330,9223031724623616870,9223031724623614711,9223031724623453410,9223031724623618644,9223031724623618875,9223031724623622420,9223031724623622819,9223031724623622663,9223031724623618680,9223031724623622449,9223031724623622543,9223031724623622812,9223031724623619062,9223031724623620385,9223031724623422894,9223031724623625145,9223031724623624501,9223031724623625621,9223031724623625682,9223031724623623257,9223031724623617971,9223031724623625592,9223031724623624851,9223031724620200380,9223031724623625753,9223031724623626549,9223031724623626599,9223031724623626650,9223031724623624975,9223031724623626978,9223031724623010360,9223031724623625179,9223031724623630864,9223031724623628490,9223031724623631456,9223031724623632121,9223031724623628243,9223031724623624575,9223031724623632021,9223031724623632732,9223031724623632941,9223031724623632315,9223031724621533275,9223031724623632833,9223031724623631863,9223031724623634939,9223031724623631122,9223031724623633950,9223031724623633476"
715449e5-e96b-4a8b-94cb-8b0c0ea4aecc,1657073277418,15225408998682056655,Non-Logged,9223031724623631863,8,"9223031724623634126-0,9223031724623632121-0,9223031724623635123-0,9223031724623634913-0,9223031724623633481-0,9223031724623634939-0,9223031724623634186-0,9223031724623631863-1,9223031724623632993-0,9223031724623633041-0",48,"9223031724623608143,9223031724623610537,9223031724623616330,9223031724623613709,9223031724623614711,9223031724623616870,9223031724623613882,9223031724623613171,9223031724623618875,9223031724623621022,9223031724623440255,9223031724623619062,9223031724623618766,9223031724623618869,9223031724623619170,9223031724623619778,9223031724623622127,9223031724623618824,9223031724623623912,9223031724623622420,9223031724623622543,9223031724623624261,9223031724623621512,9223031724623624432,9223031724623624534,9223031724623620608,9223031724623623101,9223031724623622812,9223031724623621539,9223031724623616212,9223031724623626549,9223031724623628490,9223031724623625145,9223031724623628067,9223031724623624675,9223031724623625665,9223031724623626826,9223031724623625054,9223031724623626978,9223031724622761300,9223031724623624866,9223031724622689570,9223031724622690757,9223031724623633028,9223031724623632941,9223031724623633950,9223031724623632315,9223031724623634396"
5ac93222-7e4f-4d86-b87c-fb1ba2141b43,1657073361979,20789624822236127209,Non-Logged,9223031724623634707,10,"9223031724623634126-0,9223031724623634396-0,9223031724623632121-0,9223031724623635123-0,9223031724623633481-0,9223031724623634871-0,9223031724623634939-0,9223031724623634186-0,9223031724623635051-0,9223031724623634707-1",50,"9223031724623624433,9223031724623624617,9223031724623620585,9223031724623624533,9223031724623624534,9223031724623623930,9223031724623624449,9223031724623624545,9223031724623624143,9223031724623621539,9223031724623624675,9223031724623622720,9223031724623625145,9223031724623622996,9223031724623622897,9223031724623622728,9223031724623625047,9223031724623625753,9223031724623624451,9223031724623624261,9223031724623626628,9223031724623628067,9223031724623626928,9223031724623628748,9223031724623626549,9223031724623626826,9223031724623629466,9223031724623617248,9223031724623626588,9223031724623626545,9223031724623631434,9223031724623629824,9223031724623631186,9223031724623631374,9223031724623631456,9223031724623631381,9223031724623632315,9223031724623633028,9223031724623634749,9223031724623631863,9223031724623634485,9223031724623632781,9223031724623635061,9223031724623632941,9223031724623633421,9223031724623635396,9223031724623635537,9223031724623633950,9223031724623636436,9223031724623634913"
1ad201d6-e858-4357-a8a6-ee45afa94369,1657073409787,2337905017263357440,Non-Logged,9223031724623634707,2,"9223031724623632900-0,9223031724623634707-1,9223031724623630026-0,9223031724623630468-0,9223031724623636347-0,9223031724623636015-0,9223031724623634967-0,9223031724623634160-0,9223031724623633798-0,9223031724623633421-0",47,"9223031724623614836,9223031724623614308,9223031724623614298,9223031724623613814,9223031724623616330,9223031724623615721,9223031724623616746,9223031724623614711,9223031724623611684,9223031724623614391,9223031724623622218,9223031724623618875,9223031724623619062,9223031724623618869,9223031724623617178,9223031724623618939,9223031724623622996,9223031724623620346,9223031724623623779,9223031724623622420,9223031724623621022,9223031724623624449,9223031724623624433,9223031724623623912,9223031724623623836,9223031724623622812,9223031724623629824,9223031724623628207,9223031724623625083,9223031724623629427,9223031724623625257,9223031724623625391,9223031724623630573,9223031724623625145,9223031724623626686,9223031724623631816,9223031724623633910,9223031724623632773,9223031724623631899,9223031724623632941,9223031724623632781,9223031724623624866,9223031724623633759,9223031724623634567,9223031724623633950,9223031724623634913,9223031724623634749"
2cee33fd-d4ba-4ca0-a828-cbd4256c52f7,1657073417574,8589817670994324812,Non-Logged,9223031724623634749,10,"9223031724623632121-0,9223031724623634913-0,9223031724623634939-0,9223031724623630026-0,9223031724623633041-0,9223031724623633476-0,9223031724623635051-0,9223031724623634186-0,9223031724623632781-0,9223031724623634749-1",43,"9223031724623613709,9223031724623616330,9223031724623613795,9223031724623617160,9223031724623618228,9223031724623618439,9223031724623617434,9223031724623617490,9223031724623619062,9223031724623618875,9223031724623618902,9223031724623619170,9223031724623617670,9223031724623618939,9223031724623622683,9223031724623623257,9223031724623620445,9223031724623622543,9223031724623620385,9223031724623626650,9223031724623625145,9223031724623626549,9223031724623624449,9223031724623629466,9223031724623629990,9223031724623628067,9223031724623626686,9223031724623631373,9223031724623631467,9223031724623632315,9223031724623632941,9223031724623633028,9223031724623630188,9223031724623631744,9223031724623633137,9223031724623633950,9223031724623635982,9223031724623635123,9223031724623632993,9223031724623634396,9223031724623632249,9223031724623631863,9223031724623634939"
62a9c184-16f2-4057-bf15-a50d724682c2,1657073492999,1942942402388089200,Non-Logged,9223031724623635123,6,"9223031724623634126-0,9223031724623632315-0,9223031724623634396-0,9223031724623632121-0,9223031724623634913-0,9223031724623635123-1,9223031724623632941-0,9223031724623633950-0,9223031724623633481-0,9223031724623634939-0",48,"9223031724623566603,9223031724623610217,9223031724623611875,9223031724623613195,9223031724623609198,9223031724623616330,9223031724623613795,9223031724623614711,9223031724623615721,9223031724623613284,9223031724623614541,9223031724623613709,9223031724623504857,9223031724623617154,9223031724623617178,9223031724623617450,9223031724623619062,9223031724623613792,9223031724623618875,9223031724623621660,9223031724623621022,9223031724623442837,9223031724623620445,9223031724623621805,9223031724623623875,9223031724623623370,9223031724623623768,9223031724623623836,9223031724623622420,9223031724623620958,9223031724623621539,9223031724623624163,9223031724623626978,9223031724623625145,9223031724623625665,9223031724623628067,9223031724623626826,9223031724623627141,9223031724623625753,9223031724623626686,9223031724623624534,9223031724623624675,9223031724623624451,9223031724623629824,9223031724623624432,9223031724623628490,9223031724623631434,9223031724623630454"
